c3	2013	11	5	0	0	0
c3	2013	11	5	0	5	0
c3	2013	11	5	0	10	0
c3	2013	11	5	0	15	0
c3	2013	11	5	0	20	0
c3	2013	11	5	0	25	0
c3	2013	11	5	0	30	0
c3	2013	11	5	0	35	0
c3	2013	11	5	0	40	0
c3	2013	11	5	0	45	0
c3	2013	11	5	0	50	0
c3	2013	11	5	0	55	0
c3	2013	11	5	1	0	0
c3	2013	11	5	1	5	0
c3	2013	11	5	1	10	0
c3	2013	11	5	1	15	0
c3	2013	11	5	1	20	0
c3	2013	11	5	1	25	0
c3	2013	11	5	1	30	0
c3	2013	11	5	1	35	0
c3	2013	11	5	1	40	0
c3	2013	11	5	1	45	0
c3	2013	11	5	1	50	0
c3	2013	11	5	1	55	0
c3	2013	11	5	2	0	0
c3	2013	11	5	2	5	0
c3	2013	11	5	2	10	0
c3	2013	11	5	2	15	0
c3	2013	11	5	2	20	0
c3	2013	11	5	2	25	0
c3	2013	11	5	2	30	0
c3	2013	11	5	2	35	0
c3	2013	11	5	2	40	0
c3	2013	11	5	2	45	0
c3	2013	11	5	2	50	0
c3	2013	11	5	2	55	0
c3	2013	11	5	3	0	0
c3	2013	11	5	3	5	0
c3	2013	11	5	3	10	0
c3	2013	11	5	3	15	0
c3	2013	11	5	3	20	0
c3	2013	11	5	3	25	0
c3	2013	11	5	3	30	0
c3	2013	11	5	3	35	0
c3	2013	11	5	3	40	0
c3	2013	11	5	3	45	0
c3	2013	11	5	3	50	0
c3	2013	11	5	3	55	0
c3	2013	11	5	4	0	0
c3	2013	11	5	4	5	0
c3	2013	11	5	4	10	0
c3	2013	11	5	4	15	0
c3	2013	11	5	4	20	0
c3	2013	11	5	4	25	0
c3	2013	11	5	4	30	0
c3	2013	11	5	4	35	0
c3	2013	11	5	4	40	0
c3	2013	11	5	4	45	0
c3	2013	11	5	4	50	0
c3	2013	11	5	4	55	0
c3	2013	11	5	5	0	0
c3	2013	11	5	5	5	0
c3	2013	11	5	5	10	0
c3	2013	11	5	5	15	0
c3	2013	11	5	5	20	0
c3	2013	11	5	5	25	0
c3	2013	11	5	5	30	0
c3	2013	11	5	5	35	0
c3	2013	11	5	5	40	0
c3	2013	11	5	5	45	0
c3	2013	11	5	5	50	0
c3	2013	11	5	5	55	0
c3	2013	11	5	6	0	0
c3	2013	11	5	6	5	0
c3	2013	11	5	6	10	0
c3	2013	11	5	6	15	0
c3	2013	11	5	6	20	0
c3	2013	11	5	6	25	0
c3	2013	11	5	6	30	0
c3	2013	11	5	6	35	0
c3	2013	11	5	6	40	0
c3	2013	11	5	6	45	0
c3	2013	11	5	6	50	0
c3	2013	11	5	6	55	0
c3	2013	11	5	7	0	0
c3	2013	11	5	7	5	0
c3	2013	11	5	7	10	0
c3	2013	11	5	7	15	0
c3	2013	11	5	7	20	0
c3	2013	11	5	7	25	0
c3	2013	11	5	7	30	0
c3	2013	11	5	7	35	0
c3	2013	11	5	7	40	0
c3	2013	11	5	7	45	0
c3	2013	11	5	7	50	0
c3	2013	11	5	7	55	0
c3	2013	11	5	8	0	0
c3	2013	11	5	8	5	0
c3	2013	11	5	8	10	0
c3	2013	11	5	8	15	0
c3	2013	11	5	8	20	0
c3	2013	11	5	8	25	0
c3	2013	11	5	8	30	0
c3	2013	11	5	8	35	0
c3	2013	11	5	8	40	0
c3	2013	11	5	8	45	0
c3	2013	11	5	8	50	0
c3	2013	11	5	8	55	0
c3	2013	11	5	9	0	0
c3	2013	11	5	9	5	0
c3	2013	11	5	9	10	0
c3	2013	11	5	9	15	0
c3	2013	11	5	9	20	0
c3	2013	11	5	9	25	0
c3	2013	11	5	9	30	0
c3	2013	11	5	9	35	0
c3	2013	11	5	9	40	0
c3	2013	11	5	9	45	0
c3	2013	11	5	9	50	0
c3	2013	11	5	9	55	0
c3	2013	11	5	10	0	0
c3	2013	11	5	10	5	0
c3	2013	11	5	10	10	0
c3	2013	11	5	10	15	0
c3	2013	11	5	10	20	0
c3	2013	11	5	10	25	0
c3	2013	11	5	10	30	0
c3	2013	11	5	10	35	0
c3	2013	11	5	10	40	0
c3	2013	11	5	10	45	0
c3	2013	11	5	10	50	0
c3	2013	11	5	10	55	0
c3	2013	11	5	11	0	0
c3	2013	11	5	11	5	0
c3	2013	11	5	11	10	0
c3	2013	11	5	11	15	0
c3	2013	11	5	11	20	0
c3	2013	11	5	11	25	0
c3	2013	11	5	11	30	0
c3	2013	11	5	11	35	0
c3	2013	11	5	11	40	0
c3	2013	11	5	11	45	0
c3	2013	11	5	11	50	0
c3	2013	11	5	11	55	0
c3	2013	11	5	12	0	0
c3	2013	11	5	12	5	0
c3	2013	11	5	12	10	0
c3	2013	11	5	12	15	0
c3	2013	11	5	12	20	0.02355
c3	2013	11	5	12	25	0.024396
c3	2013	11	5	12	30	0
c3	2013	11	5	12	35	0.049344
c3	2013	11	5	12	40	0.047946
c3	2013	11	5	12	45	0.17645
